id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
52wTKeWYVIAtSESw0haRB1,LUV,spotify:track:52wTKeWYVIAtSESw0haRB1,"Tory Lanez, ",0.0121,0.524,228027,0.505,0.00000128,11,0.225,-8.256,0,0.275,189.978,4,0.3
7xsktt3inEVSrjzPg5S0ce,CRZY,spotify:track:7xsktt3inEVSrjzPg5S0ce,"Kehlani, ",0.209,0.824,191720,0.711,0.0000414,6,0.144,-7.279,1,0.222,130.027,4,0.659
1KqquoEp6nWY1s46lwFoTF,Still Falling For You - Jonas Blue Remix,spotify:track:1KqquoEp6nWY1s46lwFoTF,"Ellie Goulding, ",0.321,0.678,188053,0.748,0,1,0.305,-7.626,1,0.0436,123.009,4,0.524
37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),spotify:track:37FXw5QGFN7uwwsLy8uAc0,"Charlie Puth, Selena Gomez, ",0.621,0.728,217707,0.563,0,1,0.179,-8.053,0,0.134,100.017,4,0.35
3UHS5JIivOXh3pEFtxyIO2,Write On Me,spotify:track:3UHS5JIivOXh3pEFtxyIO2,"Fifth Harmony, ",0.359,0.441,219560,0.692,0.00000194,7,0.161,-5.427,0,0.128,189.879,4,0.475
2CPqh63wRVscbceKcPxwvv,The Ocean,spotify:track:2CPqh63wRVscbceKcPxwvv,"Mike Perry, Shy Martin, ",0.0225,0.632,183414,0.575,0.00000181,5,0.104,-6.478,1,0.029,90.037,4,0.229
7xrA11O07xo57Bbg6p4hck,Body Say,spotify:track:7xrA11O07xo57Bbg6p4hck,"Demi Lovato, ",0.00589,0.63,193893,0.74,0.00000153,5,0.248,-4.786,0,0.0381,87.01,4,0.274
1Vr0QupON4oPqAc2yqnfjF,WILD - Young Bombs Remix,spotify:track:1Vr0QupON4oPqAc2yqnfjF,"Troye Sivan, Alessia Cara, Young Bombs, ",0.0681,0.522,202778,0.834,0,10,0.126,-2.752,1,0.0347,100.005,4,0.336
5jJnlACnwFvyqNXmUZu8Nd,False Alarm,spotify:track:5jJnlACnwFvyqNXmUZu8Nd,"Matoma, Becky Hill, ",0.00681,0.643,224272,0.732,0.0000457,5,0.0606,-6.762,0,0.0294,102.979,4,0.182
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),spotify:track:7kJlTKjNZVT26iwiDUVhRm,"Dua Lipa, ",0.0188,0.654,178583,0.796,0,2,0.0948,-4.761,0,0.122,108.854,4,0.505
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,"Joel Adams, ",0.0118,0.513,210580,0.768,0.0000194,4,0.294,-4.868,0,0.0587,84.264,4,0.235
0OwX5aROoW1Iip8FV51Efg,Alarm,spotify:track:0OwX5aROoW1Iip8FV51Efg,"Anne-Marie, ",0.0812,0.756,205593,0.589,0,0,0.176,-5.093,1,0.232,146.928,4,0.817
3YlrH4ydAKkxuej6F4Nnkl,This Girl (Kungs Vs. Cookin' On 3 Burners),spotify:track:3YlrH4ydAKkxuej6F4Nnkl,"Kungs, Cookin' On 3 Burners, ",0.0865,0.786,195561,0.69,0.0000903,3,0.238,-4.665,1,0.04,122.006,4,0.477
6y0igZArWVi6Iz0rj35c1Y,Never Be Like You (feat. Kai),spotify:track:6y0igZArWVi6Iz0rj35c1Y,"Flume, Kai, ",0.446,0.54,234910,0.59,0,0,0.14,-4.359,1,0.0528,119.878,4,0.254
2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,spotify:track:2bvJM2iIdMlWEG9lk8dxxw,"Timeflies, ",0.0441,0.712,234988,0.775,0,7,0.185,-5.452,0,0.298,94.928,4,0.514
5ArQzSBevAdXTxRY6Ulhbq,Mama Said,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,"Lukas Graham, ",0.0447,0.712,206903,0.799,0.000064,7,0.37,-4.564,0,0.0703,83.996,4,0.6
4KH2V5CGcMeWFI7AciTmbZ,Kids,spotify:track:4KH2V5CGcMeWFI7AciTmbZ,"OneRepublic, ",0.0144,0.599,240147,0.733,0,2,0.347,-6.072,1,0.0415,100,4,0.215
4Z1t1aMRif8ES212kTN8H2,Whole Heart,spotify:track:4Z1t1aMRif8ES212kTN8H2,"Gryffin, Bipolar Sunshine, ",0.0427,0.5,225200,0.677,0.0000132,9,0.171,-7.237,1,0.0869,163.951,4,0.208
4QPDhJZOme7hpreUuOSLWE,Be As You Are - JordanXL Remix,spotify:track:4QPDhJZOme7hpreUuOSLWE,"Mike Posner, ",0.0608,0.664,203533,0.692,0,2,0.216,-5.49,1,0.0495,169.906,4,0.225
3WG7UMFxPC9MWbxhJIv4lN,Burn Brighter,spotify:track:3WG7UMFxPC9MWbxhJIv4lN,"Pavlova, ",0.0292,0.736,212667,0.806,0.00237,8,0.485,-4.714,0,0.147,127.984,4,0.422
3EVBx6WnnMj0qGpcPHjECA,Hurts So Good,spotify:track:3EVBx6WnnMj0qGpcPHjECA,"Astrid S, ",0.0747,0.671,208729,0.609,0,7,0.0958,-5.02,0,0.0508,120.054,4,0.38
3mVQUlrhWN5Z1i1HUhU8ZH,Overnight,spotify:track:3mVQUlrhWN5Z1i1HUhU8ZH,"Jake Miller, ",0.0086,0.616,217087,0.811,0,6,0.273,-4.232,0,0.0427,102.014,4,0.632
62aXseVSNAFLRweK5nyb3F,All In My Head (Flex),spotify:track:62aXseVSNAFLRweK5nyb3F,"Fifth Harmony, Fetty Wap, ",0.0243,0.691,210587,0.79,0,0,0.0453,-5.216,0,0.0561,95.047,4,0.733
3FZEv9JddkjHNFiMVxJYpS,Carry Me,spotify:track:3FZEv9JddkjHNFiMVxJYpS,"Kygo, Julia Michaels, ",0.486,0.621,233133,0.551,0,7,0.115,-7.89,1,0.0474,105.052,4,0.22
7k1AW5eqgkQLnU31CLHUO7,Game Girl,spotify:track:7k1AW5eqgkQLnU31CLHUO7,"Young & Divine, ",0.0738,0.638,211538,0.581,0,0,0.277,-6.365,1,0.0348,87.965,4,0.557
6wNeKPXF0RDKyvfKfri5hf,Dollhouse,spotify:track:6wNeKPXF0RDKyvfKfri5hf,"Melanie Martinez, ",0.22,0.725,231853,0.708,0,5,0.777,-5.331,0,0.0756,130.029,4,0.55
12mGwph2YzDIlChtq3EdXP,Alone,spotify:track:12mGwph2YzDIlChtq3EdXP,"Marshmello, ",0.0244,0.636,273803,0.953,0.0164,2,0.108,-3.74,1,0.0353,142.011,4,0.397
1mz5rxbP10zYFRh1MpysJJ,Broccoli,spotify:track:1mz5rxbP10zYFRh1MpysJJ,"D.R.A.M., Lil Yachty, ",0.247,0.903,225280,0.525,0,8,0.0584,-7.687,1,0.216,145.973,4,0.71
1oHCgpheYhmhQbhCmbhpWn,Mercy,spotify:track:1oHCgpheYhmhQbhCmbhpWn,"Shawn Mendes, ",0.131,0.409,208733,0.686,0,11,0.11,-4.893,0,0.177,147.929,4,0.367
63MRutmAXJwkxhMhPHoioS,Tired of Talking,spotify:track:63MRutmAXJwkxhMhPHoioS,"LÉON, ",0.127,0.669,197000,0.693,0.00000294,9,0.174,-6.407,0,0.0695,100.946,4,0.396
0yJv0G7r1PZIl1CY5XhvkR,Thinking About It (Let It Go) - KVR Remix,spotify:track:0yJv0G7r1PZIl1CY5XhvkR,"Nathan Goshen, KVR, ",0.0136,0.694,183564,0.765,0,4,0.154,-7.078,0,0.0297,100.985,4,0.593
4MUNZkVe0VfomuSgY1EJun,Out Of My System,spotify:track:4MUNZkVe0VfomuSgY1EJun,"Youngr, ",0.0599,0.709,203115,0.723,0.00743,7,0.0641,-6.674,0,0.232,105.108,4,0.872
217xrcrbBtgJhvlHicxTSH,Say It (feat. Tove Lo),spotify:track:217xrcrbBtgJhvlHicxTSH,"Flume, Tove Lo, ",0.0668,0.598,262521,0.532,0.00000322,3,0.0617,-6.833,0,0.0295,74.963,4,0.275
0mM39ptTtRKkeSfwsFKFxt,Bikini Body,spotify:track:0mM39ptTtRKkeSfwsFKFxt,"Dawin, R. City, ",0.0487,0.822,227240,0.782,0,11,0.0465,-4.962,1,0.0448,99.053,4,0.79
1Te8WIfLudxjHTr66BL0JK,Perfect Strangers,spotify:track:1Te8WIfLudxjHTr66BL0JK,"Jonas Blue, JP Cooper, ",0.375,0.738,196613,0.812,0,1,0.276,-5.29,1,0.0495,118.004,4,0.684
4CpKEkdGbOJV51cSvx7SoG,Controlla,spotify:track:4CpKEkdGbOJV51cSvx7SoG,"Drake, ",0.0962,0.747,245227,0.477,0,10,0.114,-11.062,0,0.276,93.44,4,0.339
11hqMWwX7sF3sOGdtijofF,One Dance,spotify:track:11hqMWwX7sF3sOGdtijofF,"Drake, Wizkid, Kyla, ",0.00849,0.776,173975,0.624,0.00208,1,0.356,-5.815,1,0.0505,103.987,4,0.349
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,spotify:track:27SdWb2rFzO6GWiYDBTD9j,"Sia, ",0.0472,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,0.73
49FEOyx3GsIxuZSoGdAHvN,Sexual,spotify:track:49FEOyx3GsIxuZSoGdAHvN,"NEIKED, Dyo, ",0.0752,0.8,188889,0.557,0,2,0.0863,-7.498,1,0.0664,108.032,4,0.821
4Tid4MwqgR1CfKCun3tFon,Kings of Summer (feat. Quinn XCII) - Single Version,spotify:track:4Tid4MwqgR1CfKCun3tFon,"ayokay, Quinn XCII, ",0.222,0.734,207881,0.661,0.00000218,11,0.201,-6.705,1,0.0356,134.93,4,0.258
6ZSO7kPn8IMJFymyticbJO,Gold,spotify:track:6ZSO7kPn8IMJFymyticbJO,"Kiiara, ",0.615,0.6,225882,0.412,0.0025,8,0.134,-9.343,1,0.344,113.049,5,0.409
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),spotify:track:5t5e19EoXJGGt3l6XNnRgx,"Yellow Claw, Yade Lauren, ",0.0978,0.598,152461,0.842,0.0000767,5,0.644,-5.612,0,0.0815,103.921,4,0.585
4tRLfSHpbjlIjV97RPWr9Y,Sex,spotify:track:4tRLfSHpbjlIjV97RPWr9Y,"Cheat Codes, Kris Kross Amsterdam, ",0.00451,0.51,228361,0.692,0,0,0.138,-5.825,1,0.171,102.42,4,0.21
40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],spotify:track:40MkEbKzuSW9ET6HBngqnK,"Major Lazer, Nyla, Fuse Odg, ",0.0375,0.747,166138,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,0.763
0P6RjFd2HgG2AXJadQuGfE,Working For It - Bonus Track,spotify:track:0P6RjFd2HgG2AXJadQuGfE,"ZHU, Skrillex, THEY., ",0.0971,0.776,231813,0.715,0.0131,5,0.247,-6.587,0,0.0505,99.951,4,0.494
1Tt4sE4pXi57mTD1GCzsqm,Needed Me,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,"Rihanna, ",0.107,0.688,191600,0.325,0,5,0.0837,-8.083,0,0.251,110.888,4,0.274
2M71Inc9camxaIGtmQ6I87,"All of Me (feat. Logic, ROZES)",spotify:track:2M71Inc9camxaIGtmQ6I87,"Big Gigantic, Logic, ROZES, ",0.00189,0.628,228169,0.877,0,10,0.228,-3.016,0,0.041,142.034,4,0.205
22Re0OiJOEP7xk5XwshMEA,Don't Need Nobody,spotify:track:22Re0OiJOEP7xk5XwshMEA,"Ellie Goulding, ",0.108,0.72,213995,0.653,0.00000198,4,0.112,-6.032,0,0.0359,98.998,4,0.569
46NBoIAHrmR7qcUGCIFEjR,This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016,spotify:track:46NBoIAHrmR7qcUGCIFEjR,"David Guetta, Zara Larsson, ",0.0022,0.367,207273,0.915,0.0000581,9,0.0905,-3.456,0,0.0488,110.169,4,0.348
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,spotify:track:3NJG6vMH1ZsectZkocMEm0,"Desiigner, ",0.181,0.597,239853,0.743,0,6,0.0796,-3.095,1,0.042,122.798,4,0.321
4bAmAVdks2Y84VNVVLXFwN,Show Me Love - EDX Remix / Radio Edit,spotify:track:4bAmAVdks2Y84VNVVLXFwN,"Sam Feldt, Kimberly Anne, ",0.287,0.596,180336,0.666,0.000454,0,0.0733,-5.825,1,0.0943,117.057,4,0.694
63OshgWbxCtI1WHb5C0Txd,Work - R3hab Remix,spotify:track:63OshgWbxCtI1WHb5C0Txd,"Rihanna, Drake, ",0.0101,0.716,219400,0.786,0,1,0.319,-5.483,0,0.0612,100.002,4,0.283
306DlsO3OgFYsFZCfZzlBW,Takes My Body Higher (feat. Lincoln Jesser),spotify:track:306DlsO3OgFYsFZCfZzlBW,"Shoffy, Lincoln Jesser, ",0.238,0.71,251520,0.732,0,4,0.146,-5.266,0,0.0381,125.032,4,0.126
4uNDs2TBsv2KX9b4LIxfdt,Aloha,spotify:track:4uNDs2TBsv2KX9b4LIxfdt,"Møme, Merryn Jeann, ",0.205,0.564,218400,0.709,0.0000834,10,0.12,-5.955,0,0.147,100.095,4,0.444
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex),spotify:track:7nD9nN3jord9wWcfW3Gkcm,"Fifth Harmony, Fetty Wap, ",0.023,0.689,210573,0.791,0,0,0.0526,-5.194,0,0.053,95.04,4,0.772
7gBj0VgcuAgkXkiRRYvSmK,Stay,spotify:track:7gBj0VgcuAgkXkiRRYvSmK,"Kygo, Maty Noyes, ",0.0444,0.648,239465,0.736,0.000137,8,0.171,-7.948,1,0.0385,103.027,4,0.376
0B2RttXEiyXsMeQ7mMP3EI,Cruel,spotify:track:0B2RttXEiyXsMeQ7mMP3EI,"Snakehips, ZAYN, ",0.0184,0.603,228253,0.879,0,5,0.156,-4.098,1,0.124,110.125,4,0.307
4gzQbZfEW3CPylBaADpVGy,Move - Original Mix,spotify:track:4gzQbZfEW3CPylBaADpVGy,"Sidney Samson, ",0.000409,0.778,352500,0.906,0.373,2,0.078,-4.593,1,0.138,128.001,4,0.131
2ce5n5MpJQgvnAHtmfxS1C,Kuaga (Lost Time) (Radio Edit),spotify:track:2ce5n5MpJQgvnAHtmfxS1C,"Pierce Fulton, ",0.105,0.602,177415,0.97,0.0053,1,0.201,-3.994,1,0.125,127.953,4,0.352
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),spotify:track:46lFttIf5hnUZMGvjK0Wxo,"Galantis, ",0.00711,0.506,227074,0.805,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,0.385
6YZCM5111nuuTooEmhsnkD,Push (feat. Andrew Wyatt) - The Chainsmokers Radio Mix,spotify:track:6YZCM5111nuuTooEmhsnkD,"A-Trak, Andrew Wyatt, The Chainsmokers, ",0.0661,0.516,240000,0.785,0,5,0.253,-4.842,1,0.0553,128.05,4,0.352
2uMbCJ8lxF7hqpQUaeo42D,Do It Right,spotify:track:2uMbCJ8lxF7hqpQUaeo42D,"Martin Solveig, Tkay Maidza, ",0.0642,0.808,213211,0.787,0.0394,5,0.0771,-4.4,0,0.0621,125.047,4,0.591
5RxuKBx2xAa4ZG54ueQKjF,On My Way - Mercer Remix,spotify:track:5RxuKBx2xAa4ZG54ueQKjF,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso, ",0.000214,0.602,319159,0.963,0.0184,0,0.179,-3.04,1,0.355,128.022,4,0.231
2M6VwLNz4eIlOph0xUF7lW,Escarole,spotify:track:2M6VwLNz4eIlOph0xUF7lW,"Cash Cash, ",0.00165,0.658,240773,0.938,0.0379,11,0.851,-4.305,1,0.0589,124.956,4,0.653
7foafyqmJYUdhGBpIusueW,How Deep Is Your Love - Chris Lake Remix,spotify:track:7foafyqmJYUdhGBpIusueW,"Calvin Harris, Disciples, Chris Lake, ",0.00224,0.727,306227,0.85,0.00843,4,0.412,-4.991,0,0.0425,121.973,4,0.275
2SSFvQBwsxeazzo7z5l9gD,Delirious (Boneless),spotify:track:2SSFvQBwsxeazzo7z5l9gD,"Steve Aoki, Chris Lake, Tujamo, Kid Ink, ",0.0195,0.706,223413,0.912,0,8,0.232,-4.44,0,0.0565,128.004,4,0.918
1Nf0mk83xLd3CyL8ybd8vw,All We Need feat. Shy Girls - Dzeko & Torres Remix Radio Edit,spotify:track:1Nf0mk83xLd3CyL8ybd8vw,"ODESZA, ",0.0244,0.581,191250,0.954,0.00413,9,0.223,-3.336,1,0.081,127.959,4,0.604
2Mh0jU5IyRTQfpyMnvki5Z,Let You Go - Radio Edit,spotify:track:2Mh0jU5IyRTQfpyMnvki5Z,"The Chainsmokers, Great Good Fine Ok, ",0.276,0.59,218973,0.887,0,5,0.0798,-2.851,1,0.0928,126.029,4,0.253
0qFKJ921JaLqUk51X2G0UD,Need You,spotify:track:0qFKJ921JaLqUk51X2G0UD,"Ftampa, Sex Room, ",0.625,0.636,212509,0.833,0.0066,8,0.14,-4.504,0,0.0452,127.991,4,0.793
5zaWOwIvbf8z8zAEpnbEHL,What You Waiting For,spotify:track:5zaWOwIvbf8z8zAEpnbEHL,"Gazzo, SUGARWHISKEY, ",0.0168,0.626,231173,0.916,0.00000331,11,0.484,-2.554,1,0.0683,130.044,4,0.582
69cvWeyze4FENegGTwIbKa,Don't Stop,spotify:track:69cvWeyze4FENegGTwIbKa,"Dave Winnel, ",0.0223,0.685,179250,0.97,0.0301,7,0.0901,-3.849,1,0.084,125.989,4,0.705
6c1mJmFYe8WG8b213tVlw8,Body Dancing,spotify:track:6c1mJmFYe8WG8b213tVlw8,"Qulinez, Belle Humble, ",0.00321,0.571,198469,0.876,0.0000071,1,0.104,-7.403,1,0.0462,128.005,4,0.316
2bd7KLt028ssKE0K0WYWXl,Break Through The Silence - Radio Edit,spotify:track:2bd7KLt028ssKE0K0WYWXl,"Martin Garrix, Matisse & Sadko, ",0.00289,0.573,204772,0.95,0.00119,9,0.299,-5.167,1,0.0666,128.013,4,0.155
4ZkVOb0mNnm3MFY2LeyqHY,Poison,spotify:track:4ZkVOb0mNnm3MFY2LeyqHY,"Martin Garrix, ",0.00429,0.502,248447,0.756,0.769,7,0.377,-6.118,0,0.0363,128.125,4,0.0605
4ZRfrJz6elmq7cAEizvSTO,Together As One - Radio Edit,spotify:track:4ZRfrJz6elmq7cAEizvSTO,"Dropgun, ",0.099,0.409,174257,0.979,0.00291,5,0.128,-1.508,0,0.0501,127.609,4,0.553
0FgdZknl6J2sbiYOnVg6Y1,Together,spotify:track:0FgdZknl6J2sbiYOnVg6Y1,"The Magician, ",0.0978,0.719,172144,0.853,0.0000858,10,0.113,-3.938,0,0.0356,121.996,4,0.464
06dT0EYXrhRQV1MsvWhNGv,Bad (feat. Vassy) - Radio Edit,spotify:track:06dT0EYXrhRQV1MsvWhNGv,"David Guetta, Showtek, VASSY, ",0.00125,0.614,170625,0.972,0.0186,5,0.328,-3.927,0,0.088,127.966,4,0.405
5ScMaEiUXf9BATTbDKNFq8,Where Are Ü Now (with Justin Bieber) - Marshmello Remix,spotify:track:5ScMaEiUXf9BATTbDKNFq8,"Jack Ü, Skrillex, Diplo, Justin Bieber, Marshmello, ",0.00266,0.572,206197,0.863,0.000307,8,0.127,-4.128,1,0.0424,141.919,4,0.487
2uZElNH5HVuRQbWQCkLi8G,The Universe - Radio Edit,spotify:track:2uZElNH5HVuRQbWQCkLi8G,"Lush & Simon, ",0.12,0.514,186562,0.884,0,6,0.389,-1.873,1,0.05,127.916,4,0.46
6fy2SxEFRlk1CIdlvKRP0m,Something Better,spotify:track:6fy2SxEFRlk1CIdlvKRP0m,"Audien, Lady Antebellum, ",0.0626,0.552,212619,0.839,0,2,0.253,-2.574,1,0.0673,126.06,4,0.434
0iBGgTRtJU8XEjdRL8ZFQi,Classic (feat. Fetty Wap & POWERS ),spotify:track:0iBGgTRtJU8XEjdRL8ZFQi,"The Knocks, POWERS, Fetty Wap, ",0.00574,0.627,219388,0.938,0.0000065,2,0.0478,-2.535,1,0.0384,101.981,4,0.594
4i8LZTtcv9IRMNCv5YifOn,Never Sleep Alone (feat. Tess Comrie) - CID Remix,spotify:track:4i8LZTtcv9IRMNCv5YifOn,"Kaskade, Tess Comrie, CID, ",0.00735,0.725,306786,0.882,0.257,9,0.233,-5.205,1,0.0595,125.984,4,0.63
1wyeyEGNOTOqOdxLmzVZdB,Desire - Gryffin Remix,spotify:track:1wyeyEGNOTOqOdxLmzVZdB,"Years & Years, ",0.0625,0.556,268853,0.859,0.00000242,10,0.142,-5.39,0,0.0576,121.982,4,0.421
4H8rKQSD1a8qgG8Jwy82MR,Gold Dust - East & Young Remix,spotify:track:4H8rKQSD1a8qgG8Jwy82MR,"Galantis, East, Young, ",0.00142,0.667,293158,0.861,0.00988,2,0.0613,-4.53,1,0.0482,126,4,0.263
3i5wmHjC2dHHtF8XNX7KWv,Eternity - Radio Edit,spotify:track:3i5wmHjC2dHHtF8XNX7KWv,"Tim Mason, Marrs TV, Harrison, ",0.0044,0.568,215238,0.807,0.0000048,7,0.0979,-4.967,0,0.0534,126.021,4,0.386
4xRjLDNEMDhafYfo72iZp2,Another You - CID Radio Edit,spotify:track:4xRjLDNEMDhafYfo72iZp2,"Armin van Buuren, Mr. Probz, ",0.366,0.587,179048,0.929,0.011,9,0.253,-2.473,1,0.0534,126.021,4,0.503
12S9qoznDH1GkSGzJePUwa,Dreams - Lost Kings Remix,spotify:track:12S9qoznDH1GkSGzJePUwa,"Life of Dillon, ",0.281,0.623,206013,0.89,0,7,0.118,-3.832,1,0.0377,127.978,4,0.637
3JZ5bL6UYIeJ5x0SCXUQbO,Hands,spotify:track:3JZ5bL6UYIeJ5x0SCXUQbO,"Gareth Emery, Alastor, London Thor, ",0.0543,0.559,189844,0.672,0.000243,7,0.281,-6.102,1,0.045,128.044,4,0.286
1rBWS8YQnheKdXbDC027gd,Lovin,spotify:track:1rBWS8YQnheKdXbDC027gd,"Breathe Carolina, APEK, Neon Hitch, ",0.0175,0.521,221592,0.841,0,8,0.17,-4.041,1,0.0709,127.986,4,0.469
3yXmslBa2eTtFI2tSXphR1,Earthquake - Radio Edit,spotify:track:3yXmslBa2eTtFI2tSXphR1,"Disco Fries, The Command Sisters, ",0.0775,0.61,225714,0.806,0,9,0.42,-2.99,0,0.0574,125.999,4,0.514
35j3CjgBRoqLp8LsAKsQF4,City Lights,spotify:track:35j3CjgBRoqLp8LsAKsQF4,"Avicii, ",0.00735,0.809,388947,0.829,0.105,7,0.308,-5.937,0,0.246,128.013,4,0.422
7Mw1svSngAwEaKFDjgxdiT,One Click Headshot - Original Mix,spotify:track:7Mw1svSngAwEaKFDjgxdiT,"Feed Me, ",0.000364,0.677,287004,0.91,0.00842,2,0.35,-4.628,1,0.063,109.988,4,0.502
4dARVSVhPP3ZNv7OJiU47t,Find a Way (Anevo Remix) [feat. Rudy],spotify:track:4dARVSVhPP3ZNv7OJiU47t,"Dirty South, Rudy, ",0.0148,0.716,244375,0.833,0.0942,7,0.0787,-4.036,0,0.0443,127.006,4,0.531
2OkU57LVQoynnVyLE1LrPN,Renaissance (feat. Clairity),spotify:track:2OkU57LVQoynnVyLE1LrPN,"Steve James, Clairity, ",0.523,0.546,178996,0.466,0.000823,1,0.0685,-8.337,1,0.0478,119.584,5,0.575
3KY1mFxjBqfRJoKjOgsTAq,Landmines,spotify:track:3KY1mFxjBqfRJoKjOgsTAq,"Pierce Fulton, J Hart, ",0.0266,0.48,196875,0.853,0,8,0.118,-3.508,1,0.0753,127.94,4,0.299
0jg7dmKnwbJJCC8b03WGHq,Undercover - Yotto Radio Edit,spotify:track:0jg7dmKnwbJJCC8b03WGHq,"Lane 8, Matthew Dear, ",0.000874,0.595,202680,0.729,0.449,2,0.0877,-7.714,1,0.0332,121.993,4,0.266
4QQ7Xcd40mLpMyjemaFAB9,Dechorro,spotify:track:4QQ7Xcd40mLpMyjemaFAB9,"Deorro, ",0.00465,0.77,307500,0.837,0.115,5,0.122,-3.978,0,0.0696,127.989,4,0.191
6VbCaW5zcl9Ir5UxewNtw6,Fallen Angel - Dennis Sheperd Radio Edit,spotify:track:6VbCaW5zcl9Ir5UxewNtw6,"Dennis Sheperd, Cold Blue, Ana Criado, ",0.012,0.521,214545,0.911,0.0167,5,0.261,-7.842,0,0.0406,131.967,4,0.332
1AIYrVHnHDGB4eiC1S2PmA,The Journey,spotify:track:1AIYrVHnHDGB4eiC1S2PmA,"Feint, Veela, ",0.00281,0.48,346000,0.626,0.0222,6,0.172,-6.279,1,0.0538,172.041,4,0.233
2k1sEEoUebAN29eplC6goI,Gasoline,spotify:track:2k1sEEoUebAN29eplC6goI,"Noah Neiman, Matthew Steeper, ",0.00114,0.464,228750,0.945,0,5,0.159,-2.334,0,0.408,127.973,4,0.263
30XakGlnxCn4NjBXzRm7KQ,Fibreglasses - Radio Edit,spotify:track:30XakGlnxCn4NjBXzRm7KQ,"Chicane, ",0.059,0.607,192381,0.907,0.901,8,0.0983,-7.624,1,0.034,125.985,4,0.795
4mKaGkUNWrbDtvTl7sZDkt,Can't Forget You (ft. The Nicholas),spotify:track:4mKaGkUNWrbDtvTl7sZDkt,"San Holo, The Nicholas, ",0.00283,0.556,216364,0.76,0.00741,6,0.364,-5.291,0,0.0482,131.983,4,0.19
0bFgXiN0kf7hgmQxCzEQZS,Dance To The Beat,spotify:track:0bFgXiN0kf7hgmQxCzEQZS,"Felguk, Lazy Rich, ",0.0131,0.746,219017,0.854,0.53,6,0.293,-4.408,0,0.117,128.001,4,0.909
5wezJDFwh4DjqCOkEgWwjs,Booty Bounce,spotify:track:5wezJDFwh4DjqCOkEgWwjs,"Tujamo, Taio Cruz, ",0.0235,0.738,195000,0.983,0.0000067,7,0.125,-1.821,0,0.0549,128.006,4,0.674
2RpOP8jT2VkotCNvdzl44i,Bring It Back,spotify:track:2RpOP8jT2VkotCNvdzl44i,"Ephwurd, ",0.000641,0.779,198750,0.97,0.0146,7,0.0497,-3.047,1,0.347,128.064,4,0.335
4oEcoHOoHYAErA3Tbc0EoW,Blast off - Radio Edit,spotify:track:4oEcoHOoHYAErA3Tbc0EoW,"David Guetta, Kaz James, ",0.00255,0.656,187932,0.993,0.00000249,4,0.197,-1.702,1,0.18,127.938,4,0.121
09edPEy68s7QHLbR1Ol2I5,When The Funk Drops,spotify:track:09edPEy68s7QHLbR1Ol2I5,"Deorro, Uberjak'd, Far East Movement, ",0.0347,0.825,236253,0.983,0.035,1,0.0467,-2.526,1,0.0836,127.973,4,0.622
2zW3XCURnRc5YICdyktGyb,Encore,spotify:track:2zW3XCURnRc5YICdyktGyb,"Mercer, ",0.0000407,0.538,186562,0.988,0.278,8,0.0817,-3.778,0,0.19,127.935,4,0.309
5CikXMkcokdfbEcGpUHxnl,Voltage,spotify:track:5CikXMkcokdfbEcGpUHxnl,"Danny Avila, ",0.00432,0.618,176950,0.912,0.214,2,0.428,-5.131,1,0.0646,128.018,4,0.264
4034xiU9Va9uI771cmkhBM,Party People 2K15,spotify:track:4034xiU9Va9uI771cmkhBM,"Ralvero, ",0.00347,0.546,196406,0.988,0.505,8,0.375,-2.331,0,0.105,127.948,4,0.194
1GiSUMdpL8dFUQaF6hogaZ,I Get Up,spotify:track:1GiSUMdpL8dFUQaF6hogaZ,"Autoerotique, ",0.000307,0.586,166452,0.916,0.773,0,0.322,-5.64,1,0.0467,123.978,4,0.234
4XFhI7YMNLz82G6V17UzZM,Hakuna Matata - Hardwell Radio Edit,spotify:track:4XFhI7YMNLz82G6V17UzZM,"R3hab, Hardwell, ",0.000532,0.666,165000,0.93,0.374,5,0.397,-1.301,0,0.0496,127.967,4,0.0886
